UserId,SessionId,ArticleId_served,Click,Time_Spent
857,857_2,1649,Yes,219
857,857_3,2552,Yes,203
857,857_3,768,No,0
857,857_3,880,Yes,67
857,857_3,955,Yes,209
857,857_3,604,No,0
857,857_3,190,No,0
857,857_3,253,Yes,222
857,857_4,520,Yes,15
857,857_4,1669,Yes,124
858,858_1,869,Yes,239
858,858_1,34,Yes,133
858,858_1,1588,Yes,141
858,858_2,1585,No,0
858,858_2,1451,Yes,11
858,858_2,1270,Yes,168
858,858_2,1278,Yes,52
858,858_2,2134,Yes,206
858,858_2,2450,Yes,131
858,858_2,705,No,0
858,858_2,1009,No,0
858,858_2,2341,No,0
858,858_2,1437,No,0
858,858_3,326,Yes,27
858,858_3,1111,Yes,35
858,858_3,1127,Yes,224
858,858_3,469,Yes,224
858,858_3,2703,Yes,6
858,858_4,1506,Yes,209
858,858_4,1856,Yes,274
858,858_4,1022,Yes,296
858,858_4,415,Yes,170
858,858_4,677,Yes,257
858,858_4,2538,Yes,103
858,858_4,280,Yes,55
858,858_4,424,Yes,182
858,858_4,1097,Yes,49
858,858_5,1694,Yes,3
858,858_5,501,Yes,219
858,858_5,1411,Yes,132
858,858_5,722,Yes,2
858,858_5,1235,Yes,40
858,858_5,803,Yes,120
858,858_5,2774,Yes,164
859,859_1,1585,No,0
859,859_1,2422,Yes,271
859,859_1,394,Yes,266
859,859_1,124,No,0
859,859_1,1931,No,0
859,859_1,1917,Yes,10
859,859_1,1595,Yes,229
859,859_1,1237,No,0
859,859_1,2137,No,0
859,859_1,1544,No,0
859,859_2,985,Yes,130
859,859_2,2154,Yes,65
859,859_2,2730,Yes,252
859,859_2,1849,Yes,68
859,859_2,451,No,0
859,859_2,120,Yes,150
859,859_2,2494,No,0
859,859_2,1842,Yes,111
859,859_3,2405,Yes,296
860,860_1,2519,Yes,211
860,860_1,2628,No,0
860,860_1,284,Yes,2
860,860_1,819,Yes,232
860,860_2,2013,Yes,110
860,860_2,1595,Yes,241
860,860_2,1489,Yes,230
860,860_2,2881,Yes,45
860,860_2,960,Yes,120
860,860_2,1904,Yes,97
860,860_2,1349,Yes,175
860,860_2,1345,Yes,213
860,860_3,376,Yes,125
860,860_3,1,Yes,273
860,860_3,773,Yes,219
860,860_3,653,Yes,52
860,860_3,1087,Yes,104
860,860_3,482,Yes,283
860,860_3,1434,Yes,294
860,860_3,1259,Yes,227
860,860_3,1184,Yes,130
860,860_3,2381,Yes,182
860,860_4,2314,No,0
860,860_4,1482,Yes,159
861,861_1,1158,No,0
861,861_1,1019,Yes,150
861,861_1,1846,Yes,299
861,861_1,2535,No,0
861,861_1,2314,Yes,176
861,861_1,1351,Yes,111
861,861_1,1769,Yes,79
861,861_1,157,Yes,168
861,861_1,968,Yes,29
861,861_1,1253,Yes,245
862,862_1,231,Yes,126
862,862_1,2219,Yes,4
862,862_1,1533,Yes,116
862,862_1,114,Yes,126
862,862_1,1903,Yes,288
863,863_1,2475,No,0
863,863_1,325,Yes,287
863,863_1,2411,No,0
863,863_1,117,Yes,249
863,863_1,2450,Yes,197
863,863_1,2845,No,0
863,863_1,1109,Yes,129
863,863_2,2169,No,0
863,863_2,1396,Yes,72
863,863_2,378,Yes,143
863,863_2,1359,Yes,98
863,863_2,83,No,0
863,863_2,1175,No,0
863,863_2,1795,Yes,98
863,863_2,1576,Yes,212
863,863_3,1092,No,0
864,864_1,267,Yes,47
864,864_1,1106,Yes,152
864,864_1,2494,No,0
864,864_1,970,Yes,9
865,865_1,758,Yes,139
865,865_1,122,Yes,31
865,865_1,1964,Yes,271
865,865_1,2028,Yes,88
865,865_1,1575,Yes,69
865,865_1,2324,Yes,118
865,865_1,1598,Yes,206
865,865_1,1822,Yes,279
865,865_2,2311,Yes,161
865,865_2,1131,Yes,271
865,865_2,2707,No,0
865,865_2,948,Yes,125
865,865_3,290,Yes,32
865,865_3,109,Yes,69
866,866_1,2450,Yes,262
866,866_1,1030,Yes,17
867,867_1,2285,Yes,9
867,867_1,961,Yes,238
867,867_1,116,Yes,255
867,867_1,773,Yes,179
867,867_1,516,Yes,132
867,867_1,2354,Yes,25
867,867_1,1168,Yes,228
867,867_1,31,Yes,148
867,867_1,2467,No,0
867,867_1,1704,Yes,275
867,867_2,2317,Yes,156
867,867_2,1582,Yes,183
867,867_2,2087,Yes,66
867,867_3,1080,Yes,259
867,867_3,2430,Yes,119
867,867_3,2038,Yes,187
867,867_3,1931,Yes,65
867,867_3,1873,Yes,153
867,867_4,1720,Yes,89
867,867_4,851,Yes,248
867,867_4,1943,Yes,214
867,867_4,714,Yes,210
867,867_4,2279,Yes,294
867,867_4,2560,Yes,194
867,867_4,2698,Yes,37
867,867_5,1141,No,0
868,868_1,1850,No,0
868,868_1,373,Yes,157
868,868_1,1844,Yes,234
868,868_2,700,Yes,125
868,868_2,622,No,0
868,868_2,2571,Yes,273
868,868_2,2723,Yes,189
868,868_2,833,Yes,49
868,868_2,672,No,0
868,868_2,1122,No,0
868,868_2,245,Yes,261
868,868_2,2043,Yes,19
868,868_2,1095,Yes,164
868,868_3,1140,Yes,200
868,868_3,1645,Yes,154
868,868_3,150,Yes,111
868,868_3,2128,Yes,3
868,868_3,2722,Yes,214
868,868_3,1741,Yes,203
868,868_3,825,Yes,150
868,868_3,2487,Yes,77
868,868_3,2400,Yes,110
869,869_1,1981,Yes,135
869,869_1,123,No,0
869,869_1,1890,Yes,208
869,869_1,933,No,0
869,869_1,256,Yes,232
869,869_2,2052,Yes,111
869,869_2,371,Yes,248
869,869_2,240,Yes,283
869,869_2,1007,No,0
869,869_2,1940,Yes,39
869,869_2,2117,Yes,70
869,869_2,2369,Yes,42
869,869_2,2846,Yes,190
869,869_2,347,Yes,125
869,869_2,1274,Yes,174
870,870_1,1218,Yes,220
870,870_1,570,Yes,64
870,870_1,1090,Yes,134
870,870_1,1199,Yes,248
870,870_1,1646,Yes,67
870,870_1,1005,Yes,96
870,870_1,2392,Yes,223
870,870_2,1416,Yes,160
870,870_2,1971,No,0
870,870_2,1378,Yes,175
870,870_2,2342,Yes,117
870,870_2,45,Yes,212
870,870_2,1690,Yes,200
870,870_2,2417,Yes,4
870,870_2,798,No,0
870,870_2,1200,Yes,32
870,870_3,1942,Yes,61
870,870_3,488,Yes,171
870,870_3,260,No,0
870,870_3,2286,Yes,83
870,870_4,2490,Yes,69
870,870_4,1951,Yes,262
870,870_4,989,Yes,162
870,870_4,29,Yes,249
870,870_4,759,Yes,161
870,870_4,625,Yes,33
870,870_4,1956,Yes,294
870,870_4,2836,No,0
870,870_4,1563,Yes,88
870,870_5,1401,Yes,282
870,870_5,916,Yes,284
870,870_5,1947,Yes,200
870,870_5,33,Yes,126
871,871_1,2061,Yes,236
871,871_1,2021,Yes,255
871,871_1,2081,Yes,107
871,871_1,2321,Yes,299
871,871_1,849,No,0
871,871_1,1337,Yes,52
871,871_1,2508,Yes,90
871,871_1,2253,Yes,27
872,872_1,880,Yes,160
872,872_1,2829,Yes,260
872,872_1,521,Yes,275
872,872_1,130,Yes,40
872,872_1,2516,Yes,67
872,872_1,1405,Yes,248
872,872_1,2386,Yes,35
872,872_2,1259,Yes,276
872,872_2,305,Yes,77
872,872_2,2780,Yes,201
872,872_2,1123,Yes,105
872,872_2,495,Yes,182
872,872_2,528,Yes,231
872,872_2,2609,Yes,167
872,872_2,1310,No,0
872,872_2,279,Yes,36
872,872_3,1885,Yes,8
872,872_3,1018,Yes,224
872,872_3,2466,Yes,33
872,872_3,1469,Yes,141
872,872_3,1211,Yes,199
872,872_3,2727,Yes,103
872,872_4,2769,Yes,162
872,872_4,2018,Yes,190
872,872_4,1027,Yes,66
872,872_4,1824,Yes,18
872,872_4,1105,Yes,205
872,872_4,2289,No,0
872,872_4,2422,Yes,18
872,872_4,714,No,0
873,873_1,597,No,0
873,873_1,537,No,0
873,873_2,1750,Yes,226
873,873_2,1092,Yes,59
873,873_3,2283,Yes,74
873,873_3,569,Yes,161
873,873_3,2370,Yes,70
874,874_1,1005,Yes,142
874,874_1,858,Yes,51
874,874_1,207,Yes,28
874,874_1,639,Yes,168
874,874_1,990,Yes,154
874,874_1,2241,Yes,52
875,875_1,2842,Yes,38
875,875_1,2832,Yes,261
875,875_1,2690,Yes,19
875,875_1,213,Yes,165
875,875_1,2490,No,0
875,875_1,2328,Yes,257
875,875_1,2292,Yes,9
875,875_1,516,Yes,172
875,875_1,2230,Yes,52
875,875_1,33,Yes,295
875,875_2,912,Yes,221
875,875_2,1292,Yes,155
875,875_2,2512,No,0
875,875_2,247,Yes,110
875,875_2,122,No,0
875,875_2,383,Yes,229
875,875_2,2022,Yes,173
876,876_1,1620,Yes,144
876,876_1,2253,Yes,102
876,876_1,2142,No,0
876,876_1,495,Yes,220
876,876_1,1895,Yes,215
876,876_1,607,No,0
876,876_1,2757,Yes,133
876,876_2,2470,Yes,205
876,876_2,1786,Yes,96
876,876_2,813,Yes,172
876,876_2,913,No,0
876,876_2,2153,Yes,278
876,876_2,984,No,0
876,876_2,868,No,0
876,876_2,532,Yes,9
876,876_2,517,Yes,186
876,876_3,1911,Yes,231
876,876_3,638,Yes,81
876,876_3,753,No,0
876,876_3,2021,Yes,123
876,876_3,2776,Yes,246
876,876_3,2220,No,0
876,876_3,2538,Yes,13
876,876_3,342,Yes,33
876,876_4,1711,No,0
876,876_4,219,Yes,233
876,876_4,2057,Yes,23
876,876_4,1511,Yes,104
876,876_4,1234,Yes,8
876,876_4,700,Yes,259
876,876_4,301,Yes,70
876,876_5,1194,No,0
876,876_5,1169,Yes,90
877,877_1,1340,Yes,179
877,877_1,2154,No,0
877,877_1,2033,Yes,74
877,877_1,1771,Yes,84
877,877_1,2201,Yes,196
877,877_1,1443,Yes,97
877,877_1,170,Yes,89
877,877_1,2562,Yes,221
877,877_2,1089,Yes,75
877,877_2,2640,Yes,9
877,877_3,937,Yes,120
877,877_3,806,Yes,231
877,877_3,369,Yes,203
877,877_3,2634,Yes,147
877,877_3,2794,Yes,79
877,877_3,625,Yes,197
877,877_3,1347,Yes,265
877,877_3,926,Yes,70
877,877_3,1493,Yes,121
878,878_1,2462,Yes,108
878,878_1,1823,Yes,244
878,878_2,2341,Yes,249
878,878_2,1159,Yes,240
878,878_2,1197,Yes,175
878,878_2,135,Yes,114
878,878_2,742,Yes,299
878,878_2,2216,No,0
878,878_2,2026,Yes,276
878,878_2,1376,Yes,59
878,878_2,942,No,0
878,878_3,456,Yes,142
878,878_3,2238,Yes,192
878,878_3,2552,Yes,26
878,878_3,1547,Yes,177
878,878_3,724,Yes,260
878,878_3,35,No,0
878,878_3,2027,Yes,278
878,878_3,1456,Yes,275
878,878_3,748,Yes,148
878,878_3,1692,No,0
879,879_1,2863,Yes,295
879,879_1,1019,Yes,42
879,879_1,2722,Yes,77
879,879_1,1310,Yes,142
879,879_1,2334,No,0
879,879_1,2267,Yes,16
879,879_1,1275,Yes,33
879,879_2,968,No,0
879,879_2,2391,No,0
879,879_2,2764,Yes,132
879,879_2,1572,Yes,252
879,879_2,2822,Yes,79
879,879_2,300,No,0
879,879_3,1790,Yes,287
879,879_3,226,No,0
879,879_3,2853,Yes,25
879,879_3,2411,Yes,103
879,879_3,1082,Yes,293
879,879_3,1385,Yes,250
879,879_3,85,No,0
879,879_3,524,Yes,112
879,879_3,2737,Yes,287
880,880_1,1821,Yes,199
880,880_1,2388,Yes,81
880,880_1,1718,Yes,22
880,880_2,79,Yes,236
880,880_2,2257,No,0
880,880_3,2362,No,0
880,880_3,2619,No,0
880,880_3,1582,Yes,243
880,880_3,1522,Yes,264
880,880_3,1039,Yes,55
880,880_3,2727,No,0
880,880_3,900,Yes,28
880,880_3,2713,Yes,181
880,880_3,2755,Yes,129
880,880_4,946,Yes,11
880,880_4,1618,No,0
880,880_4,2444,Yes,27
880,880_4,64,Yes,92
880,880_4,1589,Yes,2
880,880_4,2268,No,0
880,880_4,2254,Yes,101
881,881_1,109,Yes,33
881,881_1,849,No,0
881,881_1,1036,No,0
881,881_1,2387,Yes,186
881,881_1,1262,No,0
881,881_1,1354,Yes,259
881,881_1,637,Yes,66
882,882_1,1479,Yes,299
882,882_2,458,Yes,60
882,882_3,274,Yes,230
882,882_3,527,Yes,231
883,883_1,330,Yes,226
883,883_1,1884,No,0
883,883_1,2718,Yes,130
883,883_1,1610,Yes,63
883,883_1,2770,Yes,73
883,883_1,2853,Yes,184
884,884_1,2629,Yes,90
884,884_1,2330,Yes,242
884,884_1,2140,Yes,57
884,884_1,1336,Yes,95
884,884_1,126,Yes,22
884,884_1,2829,Yes,59
884,884_1,81,Yes,125
884,884_2,1036,Yes,132
884,884_2,124,No,0
884,884_2,2169,Yes,149
884,884_2,677,Yes,30
884,884_2,2253,No,0
884,884_2,48,Yes,183
884,884_2,955,Yes,254
884,884_2,1809,No,0
884,884_2,2581,Yes,283
884,884_2,2245,No,0
884,884_3,378,Yes,12
884,884_3,695,Yes,204
884,884_3,649,No,0
884,884_3,685,No,0
884,884_3,975,Yes,11
884,884_3,672,Yes,133
885,885_1,2271,Yes,206
885,885_1,2174,Yes,88
886,886_1,368,Yes,170
886,886_1,1685,Yes,55
886,886_1,1952,Yes,246
886,886_1,290,Yes,55
886,886_1,1245,No,0
886,886_1,477,No,0
886,886_1,2892,Yes,274
886,886_1,1068,Yes,160
886,886_1,1530,Yes,1
886,886_1,2041,No,0
887,887_1,399,No,0
887,887_1,2754,Yes,33
887,887_1,929,Yes,112
887,887_1,1027,Yes,294
887,887_1,779,Yes,56
888,888_1,2788,Yes,109
888,888_1,559,Yes,126
888,888_1,1673,Yes,189
888,888_1,1685,No,0
888,888_1,1749,Yes,121
888,888_1,79,Yes,185
888,888_1,2038,Yes,89
888,888_1,2699,Yes,278
888,888_1,1457,Yes,9
888,888_1,2089,Yes,178
889,889_1,1370,Yes,106
889,889_1,1328,No,0
889,889_2,2602,Yes,38
889,889_2,547,Yes,220
889,889_2,323,Yes,165
889,889_2,2334,Yes,121
889,889_2,2185,Yes,64
889,889_2,2607,Yes,238
889,889_3,1921,Yes,97
889,889_3,856,Yes,173
889,889_3,1298,No,0
889,889_3,2596,Yes,156
889,889_3,1475,No,0
889,889_3,1274,Yes,96
889,889_3,2112,Yes,82
889,889_4,916,Yes,133
889,889_4,2366,Yes,142
889,889_4,2895,Yes,79
889,889_4,464,Yes,88
889,889_4,308,Yes,298
889,889_4,1693,Yes,158
889,889_5,575,No,0
889,889_5,2189,No,0
889,889_5,1971,Yes,53
889,889_5,1674,Yes,129
890,890_1,2899,Yes,68
890,890_1,1445,Yes,124
890,890_1,1187,Yes,189
891,891_1,1680,Yes,118
891,891_1,779,Yes,144
891,891_1,627,No,0
891,891_1,2502,No,0
891,891_1,857,No,0
891,891_1,152,Yes,60
891,891_2,998,Yes,112
891,891_2,1481,Yes,118
891,891_2,1669,Yes,84
891,891_2,674,No,0
891,891_2,2845,Yes,151
891,891_2,386,Yes,14
891,891_2,727,Yes,242
891,891_3,860,No,0
891,891_3,934,Yes,32
891,891_3,885,Yes,104
891,891_3,1133,Yes,181
891,891_3,1145,Yes,83
891,891_3,979,No,0
891,891_4,1224,Yes,102
891,891_4,1439,Yes,39
891,891_4,1758,No,0
891,891_4,358,No,0
891,891_4,1548,Yes,23
892,892_1,1248,Yes,238
892,892_1,1825,Yes,62
892,892_1,1602,Yes,14
892,892_1,2492,Yes,235
892,892_2,2396,Yes,73
893,893_1,330,No,0
893,893_1,1037,No,0
893,893_1,809,No,0
894,894_1,2272,Yes,58
894,894_1,2130,Yes,32
894,894_1,685,Yes,206
894,894_1,1419,Yes,278
894,894_2,2564,Yes,40
894,894_2,1259,Yes,58
894,894_2,109,No,0
894,894_2,207,No,0
894,894_2,2615,Yes,76
894,894_2,1827,Yes,276
894,894_2,161,No,0
894,894_2,2389,Yes,30
894,894_2,1029,Yes,286
895,895_1,1551,Yes,159
895,895_1,1614,Yes,211
895,895_1,1717,Yes,275
895,895_2,1655,Yes,166
895,895_2,1020,Yes,128
895,895_2,2773,Yes,65
895,895_2,2136,No,0
895,895_2,1780,No,0
895,895_2,517,No,0
895,895_2,2830,Yes,234
895,895_3,2778,No,0
895,895_3,2444,No,0
895,895_3,1162,Yes,273
895,895_3,143,Yes,144
895,895_3,1316,Yes,251
895,895_3,741,Yes,100
895,895_4,2572,Yes,107
895,895_5,2407,Yes,285
895,895_5,1244,Yes,22
896,896_1,2241,Yes,196
896,896_1,598,Yes,111
896,896_1,2502,Yes,102
896,896_1,758,Yes,282
896,896_1,2642,No,0
896,896_1,1786,Yes,16
896,896_1,543,No,0
896,896_1,2442,No,0
896,896_1,1096,Yes,6
896,896_2,599,Yes,96
896,896_2,1788,Yes,262
896,896_2,186,Yes,156
896,896_2,2112,Yes,5
896,896_2,1359,Yes,264
896,896_2,2730,Yes,49
896,896_2,1327,No,0
896,896_2,2592,No,0
896,896_2,2415,Yes,243
896,896_2,2045,Yes,168
896,896_3,1858,Yes,67
896,896_3,2002,Yes,12
896,896_3,2705,No,0
896,896_3,2750,Yes,204
896,896_3,442,Yes,101
896,896_3,205,Yes,249
896,896_3,1145,Yes,212
896,896_3,763,No,0
897,897_1,2785,No,0
897,897_1,1493,Yes,14
897,897_1,1456,Yes,97
897,897_1,1798,Yes,116
897,897_2,1489,Yes,250
898,898_1,346,No,0
898,898_2,520,Yes,8
898,898_3,659,Yes,187
898,898_3,1749,No,0
898,898_3,2482,Yes,92
898,898_3,1099,No,0
898,898_3,1900,Yes,212
898,898_3,1660,Yes,181
898,898_3,2173,No,0
898,898_3,1915,No,0
899,899_1,1885,Yes,240
899,899_1,914,Yes,145
899,899_1,2855,Yes,63
899,899_1,957,Yes,207
899,899_1,2159,No,0
899,899_2,1671,No,0
899,899_2,334,Yes,227
899,899_2,2101,Yes,15
899,899_2,468,No,0
899,899_2,485,Yes,81
899,899_2,551,Yes,267
900,900_1,2550,Yes,167
900,900_1,2157,Yes,212
900,900_1,1208,Yes,214
900,900_1,761,Yes,224
900,900_2,2176,No,0
900,900_2,1429,Yes,157
900,900_2,909,Yes,12
900,900_2,248,Yes,251
900,900_2,660,Yes,67
900,900_2,555,Yes,19
900,900_2,1758,Yes,129
900,900_2,2087,Yes,193
900,900_2,1318,Yes,28
900,900_3,1376,Yes,117
900,900_3,140,Yes,200
900,900_3,2154,Yes,176
900,900_3,726,Yes,14
900,900_4,2013,Yes,45
900,900_4,1137,Yes,264
900,900_4,803,Yes,88
900,900_4,479,Yes,78
900,900_4,1177,No,0
900,900_4,2809,Yes,161
900,900_4,2666,Yes,273
900,900_4,2290,Yes,203
901,901_1,1505,Yes,227
901,901_1,2206,Yes,179
901,901_1,1488,Yes,252
901,901_1,2376,Yes,148
901,901_1,2407,Yes,180
901,901_1,1800,No,0
901,901_1,1470,Yes,96
901,901_2,1137,No,0
901,901_2,2768,Yes,257
901,901_2,2787,No,0
901,901_3,1750,Yes,181
901,901_3,2148,No,0
901,901_3,675,Yes,96
901,901_3,2379,Yes,198
901,901_3,1565,Yes,292
901,901_3,1457,Yes,283
901,901_3,777,Yes,133
902,902_1,1186,Yes,69
902,902_1,1305,Yes,205
903,903_1,1216,Yes,105
903,903_1,2374,Yes,99
903,903_1,413,Yes,112
903,903_1,285,Yes,120
904,904_1,1407,Yes,248
904,904_1,2686,Yes,299
904,904_2,1063,Yes,206
904,904_2,1364,No,0
904,904_2,2521,Yes,139
904,904_2,868,Yes,290
904,904_2,495,Yes,78
904,904_2,644,Yes,259
904,904_2,2254,Yes,131
904,904_2,739,Yes,169
904,904_2,1607,Yes,154
904,904_2,1139,Yes,144
905,905_1,1680,Yes,236
905,905_1,1682,No,0
905,905_1,2233,Yes,93
905,905_2,2622,Yes,239
905,905_2,1981,Yes,242
905,905_2,1362,Yes,195
905,905_2,1182,Yes,180
905,905_2,304,Yes,220
905,905_2,2696,No,0
905,905_2,2802,No,0
906,906_1,1595,Yes,49
906,906_1,2766,Yes,170
906,906_1,1896,Yes,295
906,906_1,2826,Yes,154
906,906_1,178,Yes,283
906,906_1,1094,Yes,200
906,906_1,1844,Yes,229
907,907_1,1132,Yes,87
907,907_1,1030,Yes,161
907,907_1,2679,No,0
907,907_1,664,Yes,88
907,907_1,907,Yes,217
907,907_1,2445,Yes,188
907,907_2,774,No,0
907,907_2,2012,Yes,297
907,907_2,2496,Yes,242
907,907_2,2246,Yes,300
907,907_2,369,Yes,243
907,907_2,1879,Yes,132
907,907_2,1218,Yes,178
907,907_3,2871,No,0
907,907_3,1791,No,0
907,907_3,2155,Yes,105
907,907_3,1362,Yes,26
907,907_3,772,Yes,51
907,907_3,913,Yes,114
907,907_4,2757,Yes,251
907,907_4,1583,Yes,163
907,907_4,1771,Yes,257
908,908_1,2070,Yes,204
909,909_1,491,No,0
909,909_1,2130,Yes,220
909,909_1,944,Yes,228
909,909_1,131,Yes,260
909,909_1,293,Yes,300
909,909_1,494,Yes,149
909,909_1,961,Yes,9
909,909_1,1553,Yes,85
909,909_1,322,No,0
909,909_2,2285,Yes,104
909,909_2,2033,Yes,281
909,909_2,873,Yes,255
909,909_3,2547,Yes,62
909,909_3,1682,No,0
909,909_3,92,Yes,172
909,909_3,957,Yes,152
909,909_3,596,Yes,23
909,909_3,2377,No,0
909,909_3,2495,Yes,140
909,909_3,2804,No,0
909,909_3,551,No,0
909,909_3,824,Yes,81
909,909_4,211,Yes,88
909,909_4,396,Yes,243
909,909_4,1915,No,0
909,909_4,364,No,0
909,909_4,2094,No,0
910,910_1,1505,Yes,135
910,910_1,1774,Yes,148
910,910_1,1743,Yes,41
910,910_2,2183,No,0
910,910_2,1007,Yes,46
910,910_2,1721,No,0
910,910_2,2482,Yes,192
910,910_2,653,Yes,205
910,910_2,1901,Yes,294
910,910_2,1889,No,0
910,910_2,770,Yes,281
910,910_2,1972,Yes,118
910,910_2,358,No,0
911,911_1,1720,Yes,101
911,911_2,1651,Yes,94
911,911_2,2608,Yes,219
911,911_2,349,Yes,98
911,911_2,453,Yes,177
911,911_2,2413,Yes,70
911,911_2,2580,Yes,142
911,911_2,186,Yes,158
911,911_2,2707,Yes,300
911,911_3,1659,Yes,195
911,911_3,715,Yes,111
911,911_3,1811,Yes,61
911,911_3,468,Yes,81
911,911_3,162,Yes,10
911,911_3,291,No,0
911,911_3,474,Yes,256
911,911_3,1655,Yes,58
911,911_3,2628,Yes,60
911,911_3,2036,Yes,273
912,912_1,408,Yes,34
912,912_1,406,Yes,175
912,912_1,231,No,0
912,912_1,2302,Yes,262
912,912_1,1016,Yes,145
912,912_1,1985,Yes,127
912,912_2,960,Yes,215
912,912_2,801,Yes,18
912,912_2,1342,Yes,70
912,912_2,2732,No,0
912,912_2,2442,Yes,21
912,912_2,2315,Yes,146
912,912_2,2868,Yes,94
912,912_2,1438,Yes,179
912,912_2,490,Yes,269
912,912_2,555,Yes,230
912,912_3,153,Yes,31
912,912_3,1086,Yes,128
912,912_4,2439,No,0
912,912_4,1826,Yes,251
913,913_1,1889,Yes,85
913,913_2,1418,Yes,139
913,913_2,2107,No,0
914,914_1,109,No,0
914,914_2,871,Yes,108
914,914_2,2726,Yes,154
914,914_2,1131,No,0
914,914_2,124,No,0
914,914_2,2257,Yes,108
914,914_2,1357,Yes,34
914,914_2,2747,Yes,44
914,914_3,1925,No,0
914,914_3,2818,No,0
914,914_3,1227,Yes,163
914,914_3,1800,Yes,160
914,914_3,1427,Yes,201
915,915_1,1304,Yes,260
915,915_1,814,Yes,226
915,915_1,1954,Yes,94
915,915_1,2508,Yes,190
915,915_2,1941,Yes,133
915,915_2,2361,No,0
915,915_3,501,No,0
915,915_3,554,Yes,44
915,915_3,2213,Yes,195
915,915_3,33,Yes,43
915,915_3,1504,Yes,87
915,915_3,2614,Yes,157
915,915_4,1679,No,0
915,915_4,1548,Yes,30
915,915_4,1342,No,0
915,915_4,451,Yes,219
915,915_4,948,Yes,194
915,915_4,2125,Yes,294
915,915_4,1951,No,0
915,915_4,520,Yes,150
915,915_4,863,Yes,157
915,915_4,2246,Yes,33
916,916_1,887,Yes,194
916,916_1,262,Yes,168
916,916_1,2835,No,0
916,916_1,2174,Yes,56
916,916_1,1284,Yes,127
916,916_1,1426,Yes,35
916,916_1,2291,No,0
916,916_1,69,Yes,277
916,916_1,931,Yes,150
916,916_1,2669,No,0
916,916_2,55,Yes,121
916,916_2,2258,Yes,91
916,916_2,2049,Yes,5
916,916_2,1484,Yes,253
916,916_3,1994,Yes,96
916,916_3,1761,Yes,197
916,916_3,2886,Yes,231
916,916_3,2319,Yes,149
916,916_3,18,No,0
916,916_3,1092,Yes,156
916,916_3,2748,No,0
916,916_3,616,Yes,35
916,916_3,2211,Yes,122
916,916_3,1959,Yes,233
917,917_1,2843,Yes,201
917,917_1,179,Yes,27
917,917_1,2657,Yes,229
917,917_1,1097,Yes,232
917,917_1,579,Yes,126
917,917_1,1297,Yes,9
917,917_1,827,Yes,83
917,917_1,2389,Yes,275
917,917_1,2830,Yes,181
917,917_2,1349,No,0
917,917_2,1480,No,0
917,917_2,674,No,0
917,917_2,1322,No,0
917,917_2,836,Yes,68
917,917_2,1485,Yes,150
917,917_3,1169,Yes,209
917,917_3,1686,Yes,276
917,917_3,2196,No,0
917,917_3,1464,Yes,202
917,917_3,62,No,0
917,917_3,2252,Yes,157
917,917_3,1113,Yes,158
917,917_3,2108,No,0
917,917_4,1449,Yes,278
917,917_4,1915,Yes,114
917,917_4,642,Yes,254
917,917_4,1649,No,0
918,918_1,1352,Yes,73
918,918_1,680,No,0
918,918_1,274,Yes,72
918,918_1,2507,Yes,138
918,918_1,1792,Yes,166
918,918_1,2498,Yes,269
918,918_1,1307,Yes,121
918,918_2,2814,Yes,181
918,918_2,827,No,0
918,918_2,207,Yes,51
918,918_2,2109,No,0
918,918_2,2226,Yes,228
918,918_3,2572,Yes,39
918,918_3,1273,Yes,82
918,918_3,2099,Yes,162
918,918_3,1104,Yes,73
918,918_3,2530,Yes,256
918,918_3,1424,Yes,227
918,918_3,647,Yes,191
918,918_3,1810,No,0
919,919_1,1006,No,0
919,919_1,2490,Yes,253
919,919_1,2455,Yes,240
919,919_1,2532,Yes,69
920,920_1,1610,Yes,39
920,920_1,1194,Yes,224
921,921_1,2304,Yes,55
921,921_1,925,Yes,226
921,921_1,2189,Yes,147
921,921_1,367,Yes,166
921,921_1,94,Yes,28
921,921_1,2407,No,0
921,921_1,467,No,0
921,921_2,2627,No,0
922,922_1,381,Yes,32
922,922_1,876,Yes,40
922,922_1,434,Yes,168
922,922_1,1016,Yes,44
922,922_1,916,Yes,114
922,922_1,409,Yes,109
922,922_1,1140,Yes,235
922,922_1,1749,Yes,162
923,923_1,1095,Yes,43
923,923_1,143,No,0
923,923_1,522,No,0
923,923_1,2441,Yes,268
923,923_1,1081,Yes,30
923,923_1,198,Yes,33
923,923_1,1515,Yes,54
923,923_1,1280,Yes,191
923,923_1,1602,Yes,162
923,923_2,144,Yes,129
923,923_2,140,Yes,130
923,923_2,2737,Yes,197
923,923_2,120,Yes,173
923,923_2,1029,Yes,186
923,923_2,224,Yes,193
923,923_2,186,Yes,143
923,923_2,2575,Yes,260
923,923_2,2041,Yes,151
923,923_2,1136,Yes,20
924,924_1,2654,No,0
924,924_1,2854,Yes,165
924,924_1,1843,Yes,51
924,924_1,2822,Yes,56
924,924_1,2355,Yes,214
924,924_1,1050,Yes,98
924,924_1,2545,Yes,162
925,925_1,2525,No,0
925,925_1,56,Yes,162
925,925_1,1290,Yes,63
925,925_1,788,Yes,99
925,925_1,2744,Yes,200
925,925_2,2606,Yes,9
925,925_2,2787,Yes,20
925,925_2,1122,Yes,20
925,925_2,2311,Yes,25
925,925_2,2331,Yes,161
925,925_2,2546,Yes,187
925,925_3,1831,Yes,113
925,925_3,1764,Yes,111
